 -2178.94312      0.000276      0.00020 53452.086234930604405 -2182.913765069391957  3078.450438 w050323_015446.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 1140.00 1140.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 9 P456 wbb256_512_128_3p_b 32.56 0.97 WBCORR_10CM 10CM_WBCORR
 -2162.99072      0.000255      0.00013 53468.038449798710644 -2166.961550201287537  3033.355811 w050408_003545.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 2100.00 2100.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 9 P456 wbb256_512_128_3p_b 60.10 0.98 WBCORR_10CM 10CM_WBCORR
 -2148.09766      0.001396      0.00024 53482.931512467715947 -2152.068487532286326  3038.593614 w050422_214521.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 3840.00 3840.00 512.00 128 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 9 P456 wbb256_512_128_3p_b 37.35 0.99 WBCORR_10CM 10CM_WBCORR
 -2113.12720      0.000313      0.00057 53517.902024062372220 -2117.097975937630508  3238.244789 w050527_210654.rf.pcm.dzTf2p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 2880.00 2880.00 1024.00 1024 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_1024_128_3p 15.54 0.98 WBCORR_10CM 10CM_WBCORR
 -2110.14111      0.000301      0.00024 53520.888072670262773 -2114.111927329736773  3194.674236 w050530_203833.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 3839.99 3839.99 1024.00 1024 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_1024_128_3p 16.85 1.01 WBCORR_10CM 10CM_WBCORR
 -2108.14551      0.001695      0.00028 53522.883665147870488 -2112.116334852128603  3202.576726 w050601_203307.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 3720.00 3720.00 1024.00 1024 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 6 P456 wbb256_1024_128_3p 23.21 1.00 WBCORR_10CM 10CM_WBCORR
 -2099.16260      0.000878      0.00015 53531.866714844109083 -2103.133285155891826  2967.206996 w050610_201904.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 2400.00 2400.00 1024.00 1024 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_1024_128_3p 103.17 1.86 WBCORR_10CM 10CM_WBCORR
 -2063.28027     -0.000082      0.00028 53567.749019225608208 -2067.250980774394520  2899.755151 w050716_171657.rf.pcm.dzTf4p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 3840.00 3840.00 1024.00 1024 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_1024_128_3p 81.00 1.62 WBCORR_10CM 10CM_WBCORR
 -2059.26440      0.000123      0.00009 53571.764911728612788 -2063.235088271389031  3093.589813 w050720_180254.rf.pcm.dzTf8p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 1080.00 1080.00 1024.00 1024 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_1024_128_3p 152.06 2.83 WBCORR_10CM 10CM_WBCORR
 -2047.32617      0.000284      0.00049 53583.703071017451293 -2051.296928982550526  2898.631017 w050801_162726.rf.pcm.dzTf2p 1050CM_WBCORR 10CM_WBCORR 10CM_1050CM_WBCORR 1050CM WBCORR 10CM 1920.00 1920.00 1024.00 1024 PPTA J1909-3744_10cm_ana_WBCORR_w04091 1 P456 wbb256_1024_128_3p 50.00 1.20 WBCORR_10CM 10CM_WBCORR
