54832.29 3.290587885e-07 3.082029817e-07 0.008
54907.09 1.160029358e-07 2.953974929e-07 0.008
54940.89 1.420294384e-07 3.03092701e-07 0.008
54990.85 1.669106002e-07 2.844509403e-07 0.008
55056.67 1.760676778e-07 2.795700851e-07 0.008
55116.48 1.572561025e-07 2.669710572e-07 0.008
55164.25 1.98668447e-07 2.557608827e-07 0.008
55204.25 2.589488822e-07 2.547189229e-07 0.008
55272.72 1.237236522e-07 2.474983711e-07 0.008
55311.83 1.973036403e-07 2.377292148e-07 0.008
55345.82 6.150314519e-08 2.290977218e-07 0.008
55386.75 5.145374251e-08 2.298116879e-07 0.008
55445.31 2.253782613e-07 2.214892e-07 0.008
55492.45 -2.660682698e-08 2.195401382e-07 0.008
55529.33 1.753431374e-08 2.076536349e-07 0.008
55582.24 2.396138907e-07 2.129961378e-07 0.008
55647.06 -3.071665247e-08 2.037105765e-07 0.008
55682.94 1.143887882e-07 2.081577684e-07 0.008
55725.82 -8.488448946e-08 2.060501905e-07 0.008
55761.76 5.759797374e-08 2.034374864e-07 0.008
55798.64 2.102625046e-09 1.956122301e-07 0.008
55835.42 -1.009257308e-07 2.039218083e-07 0.008
55884.28 1.544698114e-07 2.291739928e-07 0.008
55916.20 1.468678298e-07 2.082625388e-07 0.008
55948.22 -2.699496256e-08 2.110447283e-07 0.008
56002.79 9.743031584e-08 2.287871629e-07 0.008
56040.72 -1.195487909e-07 2.208243702e-07 0.008
56074.73 -1.39676555e-07 2.32087415e-07 0.008
56136.72 -2.271889901e-07 2.36030101e-07 0.008
56171.52 -1.176386678e-07 2.460921425e-07 0.008
56208.43 -3.581796765e-08 2.402090155e-07 0.008
56250.35 2.049923244e-08 2.507920894e-07 0.008
56284.26 -1.95244402e-07 2.584877482e-07 0.008
56321.05 -1.074527093e-07 2.615383335e-07 0.008
56375.06 -2.497765058e-07 2.874420244e-07 0.008
56412.97 -2.403321287e-07 2.82428284e-07 0.008
56463.75 -2.056710109e-07 2.731857354e-07 0.008
56497.67 -1.894126054e-07 2.865635875e-07 0.008
56548.53 -2.566615976e-07 2.843920508e-07 0.008
56581.48 -1.921050109e-07 2.876054964e-07 0.008
56623.37 -2.885404798e-07 2.895829872e-07 0.008
56655.29 -3.331503055e-07 2.919542547e-07 0.008
56689.19 -5.002192645e-08 3.015293698e-07 0.008
56752.94 -2.488092365e-07 3.015044642e-07 0.008
56789.91 -3.750031599e-07 3.030324134e-07 0.008
56830.74 -3.574118745e-07 3.07127609e-07 0.008
56893.59 -2.998475419e-07 2.893638574e-07 0.008
56928.49 -3.184891367e-07 2.856886609e-07 0.008
56965.24 -1.114261901e-07 2.947960363e-07 0.008
57010.28 -3.64198918e-07 2.845391566e-07 0.008
57053.15 -1.95162744e-07 2.884540988e-07 0.008
57089.09 -2.900612396e-07 2.732238148e-07 0.008
57126.95 -1.814839731e-07 2.774040081e-07 0.008
57162.89 -2.536395474e-07 2.528394261e-07 0.008
57200.79 -2.541972751e-07 2.463654176e-07 0.008
57238.58 -7.534765414e-08 2.473688912e-07 0.008
57286.53 -2.236807014e-07 2.300270653e-07 0.008
57320.43 -1.935706614e-07 2.19005077e-07 0.008
57370.01 -1.815666208e-07 2.000925553e-07 0.008
57402.90 -1.108215206e-07 1.882961256e-07 0.008
57438.05 -2.102708863e-07 1.805573102e-07 0.008
57480.99 -1.750979212e-07 1.70677531e-07 0.008
57512.84 -1.066188426e-07 1.621751957e-07 0.008
57546.80 -1.015546751e-07 1.618557019e-07 0.008
57580.44 -7.211027949e-08 1.339768689e-07 0.008
57613.57 -2.918170535e-07 1.51077388e-07 0.008
57650.26 -2.28829632e-09 1.239242645e-07 0.008
57684.37 2.696974529e-07 1.407426362e-07 0.008
57725.19 -9.071792736e-08 1.247929639e-07 0.008
57757.23 3.053999936e-07 1.234342678e-07 0.008
57793.18 5.896206184e-08 1.362343454e-07 0.008
57833.71 2.495003918e-07 1.52952506e-07 0.008
57871.91 9.39981504e-08 1.760080387e-07 0.008
57907.56 2.088809162e-07 1.880749887e-07 0.008
57947.71 2.328830264e-07 2.110779549e-07 0.008
57988.39 2.834300646e-07 2.41417523e-07 0.008
58019.55 2.162951452e-07 2.637085198e-07 0.008
58060.46 6.227911016e-07 3.027746772e-07 0.008
58096.30 2.246697803e-07 3.28715186e-07 0.008
58131.20 3.284896034e-07 3.607334443e-07 0.008
58180.02 3.941771556e-07 4.014090464e-07 0.008
58213.06 2.18169873e-07 4.336805308e-07 0.008
58230.95 2.924289477e-07 4.715890565e-07 0.008
