# 1distance 2Total_prob 3Px_prob 4HIlo 5HIup 6Vol 7Lum
1.12011 0.935557 0.924536 1 1 0.964371 1
1.12013 0.935472 0.924445 1 1 0.964378 1
1.12015 0.935387 0.924354 1 1 0.964385 1
1.12018 0.935302 0.924263 1 1 0.964392 1
1.1202 0.935216 0.924172 1 1 0.964399 1
1.12022 0.935131 0.924081 1 1 0.964407 1
1.12025 0.935046 0.923989 1 1 0.964414 1
1.12027 0.93496 0.923898 1 1 0.964421 1
1.12029 0.934875 0.923807 1 1 0.964428 1
1.12032 0.934789 0.923715 1 1 0.964435 1
1.12034 0.934704 0.923624 1 1 0.964442 1
1.12036 0.934618 0.923533 1 1 0.964449 1
1.12038 0.934532 0.923441 1 1 0.964456 1
1.12041 0.934446 0.92335 1 1 0.964463 1
1.12043 0.934361 0.923258 1 1 0.96447 1
1.12045 0.934275 0.923167 1 1 0.964477 1
1.12048 0.934189 0.923075 1 1 0.964484 1
1.1205 0.934103 0.922983 1 1 0.964491 1
1.12052 0.934017 0.922892 1 1 0.964499 1
1.12054 0.933931 0.9228 1 1 0.964506 1
1.12057 0.933845 0.922708 1 1 0.964513 1
1.12059 0.933759 0.922616 1 1 0.96452 1
1.12061 0.933673 0.922524 1 1 0.964527 1
1.12064 0.933586 0.922432 1 1 0.964534 1
1.12066 0.9335 0.92234 1 1 0.964541 1
1.12068 0.933414 0.922248 1 1 0.964548 1
1.12071 0.933328 0.922156 1 1 0.964555 1
1.12073 0.933241 0.922064 1 1 0.964562 1
1.12075 0.933155 0.921972 1 1 0.964569 1
1.12077 0.933068 0.92188 1 1 0.964576 1
1.1208 0.932982 0.921787 1 1 0.964583 1
1.12082 0.932895 0.921695 1 1 0.96459 1
1.12084 0.932808 0.921603 1 1 0.964598 1
1.12087 0.932722 0.92151 1 1 0.964605 1
1.12089 0.932635 0.921418 1 1 0.964612 1
1.12091 0.932548 0.921326 1 1 0.964619 1
1.12093 0.932461 0.921233 1 1 0.964626 1
1.12096 0.932375 0.92114 1 1 0.964633 1
1.12098 0.932288 0.921048 1 1 0.96464 1
1.121 0.932201 0.920955 1 1 0.964647 1
1.12103 0.932114 0.920863 1 1 0.964654 1
1.12105 0.932027 0.92077 1 1 0.964661 1
1.12107 0.93194 0.920677 1 1 0.964668 1
1.1211 0.931852 0.920584 1 1 0.964675 1
1.12112 0.931765 0.920491 1 1 0.964682 1
1.12114 0.931678 0.920398 1 1 0.964689 1
1.12116 0.931591 0.920305 1 1 0.964696 1
1.12119 0.931503 0.920212 1 1 0.964703 1
1.12121 0.931416 0.920119 1 1 0.96471 1
1.12123 0.931329 0.920026 1 1 0.964717 1
1.12126 0.931241 0.919933 1 1 0.964725 1
1.12128 0.931154 0.91984 1 1 0.964732 1
1.1213 0.931066 0.919747 1 1 0.964739 1
1.12133 0.930979 0.919654 1 1 0.964746 1
1.12135 0.930891 0.91956 1 1 0.964753 1
1.12137 0.930803 0.919467 1 1 0.96476 1
1.12139 0.930715 0.919374 1 1 0.964767 1
1.12142 0.930628 0.91928 1 1 0.964774 1
1.12144 0.93054 0.919187 1 1 0.964781 1
1.12146 0.930452 0.919093 1 1 0.964788 1
1.12149 0.930364 0.919 1 1 0.964795 1
1.12151 0.930276 0.918906 1 1 0.964802 1
1.12153 0.930188 0.918812 1 1 0.964809 1
1.12155 0.9301 0.918719 1 1 0.964816 1
1.12158 0.930012 0.918625 1 1 0.964823 1
1.1216 0.929924 0.918531 1 1 0.96483 1
1.12162 0.929836 0.918437 1 1 0.964837 1
1.12165 0.929747 0.918344 1 1 0.964844 1
1.12167 0.929659 0.91825 1 1 0.964851 1
1.12169 0.929571 0.918156 1 1 0.964858 1
1.12172 0.929482 0.918062 1 1 0.964865 1
1.12174 0.929394 0.917968 1 1 0.964872 1
1.12176 0.929306 0.917874 1 1 0.964879 1
1.12178 0.929217 0.91778 1 1 0.964886 1
1.12181 0.929128 0.917685 1 1 0.964894 1
1.12183 0.92904 0.917591 1 1 0.964901 1
1.12185 0.928951 0.917497 1 1 0.964908 1
1.12188 0.928863 0.917403 1 1 0.964915 1
1.1219 0.928774 0.917308 1 1 0.964922 1
1.12192 0.928685 0.917214 1 1 0.964929 1
1.12195 0.928596 0.91712 1 1 0.964936 1
1.12197 0.928507 0.917025 1 1 0.964943 1
1.12199 0.928418 0.916931 1 1 0.96495 1
1.12201 0.928329 0.916836 1 1 0.964957 1
1.12204 0.92824 0.916742 1 1 0.964964 1
1.12206 0.928151 0.916647 1 1 0.964971 1
1.12208 0.928062 0.916552 1 1 0.964978 1
1.12211 0.927973 0.916458 1 1 0.964985 1
1.12213 0.927884 0.916363 1 1 0.964992 1
1.12215 0.927795 0.916268 1 1 0.964999 1
1.12217 0.927705 0.916173 1 1 0.965006 1
1.1222 0.927616 0.916078 1 1 0.965013 1
1.12222 0.927527 0.915983 1 1 0.96502 1
1.12224 0.927437 0.915888 1 1 0.965027 1
1.12227 0.927348 0.915793 1 1 0.965034 1
1.12229 0.927258 0.915698 1 1 0.965041 1
1.12231 0.927169 0.915603 1 1 0.965048 1
1.12234 0.927079 0.915508 1 1 0.965055 1
1.12236 0.92699 0.915413 1 1 0.965062 1
1.12238 0.9269 0.915318 1 1 0.965069 1
1.1224 0.92681 0.915222 1 1 0.965076 1
1.12243 0.92672 0.915127 1 1 0.965083 1
1.12245 0.926631 0.915032 1 1 0.96509 1
1.12247 0.926541 0.914936 1 1 0.965097 1
1.1225 0.926451 0.914841 1 1 0.965104 1
1.12252 0.926361 0.914746 1 1 0.965111 1
1.12254 0.926271 0.91465 1 1 0.965118 1
1.12257 0.926181 0.914555 1 1 0.965125 1
1.12259 0.926091 0.914459 1 1 0.965132 1
1.12261 0.926001 0.914363 1 1 0.965139 1
1.12263 0.92591 0.914268 1 1 0.965146 1
1.12266 0.92582 0.914172 1 1 0.965153 1
1.12268 0.92573 0.914076 1 1 0.96516 1
1.1227 0.92564 0.91398 1 1 0.965167 1
1.12273 0.925549 0.913884 1 1 0.965174 1
1.12275 0.925459 0.913789 1 1 0.965181 1
1.12277 0.925368 0.913693 1 1 0.965188 1
1.12279 0.925278 0.913597 1 1 0.965195 1
1.12282 0.925187 0.913501 1 1 0.965202 1
1.12284 0.925097 0.913405 1 1 0.965209 1
1.12286 0.925006 0.913308 1 1 0.965216 1
1.12289 0.924916 0.913212 1 1 0.965223 1
1.12291 0.924825 0.913116 1 1 0.96523 1
1.12293 0.924734 0.91302 1 1 0.965237 1
1.12296 0.924643 0.912924 1 1 0.965244 1
1.12298 0.924552 0.912827 1 1 0.965251 1
1.123 0.924462 0.912731 1 1 0.965258 1
1.12302 0.924371 0.912635 1 1 0.965265 1
1.12305 0.92428 0.912538 1 1 0.965272 1
1.12307 0.924189 0.912442 1 1 0.965279 1
1.12309 0.924098 0.912345 1 1 0.965286 1
1.12312 0.924006 0.912249 1 1 0.965293 1
1.12314 0.923915 0.912152 1 1 0.9653 1
1.12316 0.923824 0.912055 1 1 0.965307 1
1.12318 0.923733 0.911959 1 1 0.965314 1
1.12321 0.923642 0.911862 1 1 0.965321 1
1.12323 0.92355 0.911765 1 1 0.965328 1
1.12325 0.923459 0.911668 1 1 0.965335 1
1.12328 0.923367 0.911572 1 1 0.965342 1
1.1233 0.923276 0.911475 1 1 0.965349 1
1.12332 0.923184 0.911378 1 1 0.965356 1
1.12335 0.923093 0.911281 1 1 0.965363 1
1.12337 0.923001 0.911184 1 1 0.96537 1
1.12339 0.92291 0.911087 1 1 0.965377 1
1.12341 0.922818 0.91099 1 1 0.965384 1
1.12344 0.922726 0.910893 1 1 0.965391 1
1.12346 0.922634 0.910795 1 1 0.965398 1
1.12348 0.922543 0.910698 1 1 0.965405 1
1.12351 0.922451 0.910601 1 1 0.965412 1
1.12353 0.922359 0.910504 1 1 0.965419 1
1.12355 0.922267 0.910406 1 1 0.965426 1
1.12358 0.922175 0.910309 1 1 0.965433 1
1.1236 0.922083 0.910211 1 1 0.96544 1
1.12362 0.921991 0.910114 1 1 0.965447 1
1.12364 0.921899 0.910016 1 1 0.965454 1
1.12367 0.921807 0.909919 1 1 0.965461 1
1.12369 0.921714 0.909821 1 1 0.965468 1
1.12371 0.921622 0.909724 1 1 0.965475 1
1.12374 0.92153 0.909626 1 1 0.965482 1
1.12376 0.921437 0.909528 1 1 0.965488 1
1.12378 0.921345 0.909431 1 1 0.965495 1
1.1238 0.921253 0.909333 1 1 0.965502 1
1.12383 0.92116 0.909235 1 1 0.965509 1
1.12385 0.921068 0.909137 1 1 0.965516 1
1.12387 0.920975 0.909039 1 1 0.965523 1
1.1239 0.920883 0.908941 1 1 0.96553 1
1.12392 0.92079 0.908843 1 1 0.965537 1
1.12394 0.920697 0.908745 1 1 0.965544 1
1.12397 0.920604 0.908647 1 1 0.965551 1
1.12399 0.920512 0.908549 1 1 0.965558 1
1.12401 0.920419 0.908451 1 1 0.965565 1
1.12403 0.920326 0.908353 1 1 0.965572 1
1.12406 0.920233 0.908254 1 1 0.965579 1
1.12408 0.92014 0.908156 1 1 0.965586 1
1.1241 0.920047 0.908058 1 1 0.965593 1
1.12413 0.919954 0.907959 1 1 0.9656 1
1.12415 0.919861 0.907861 1 1 0.965607 1
1.12417 0.919768 0.907763 1 1 0.965614 1
1.1242 0.919675 0.907664 1 1 0.965621 1
1.12422 0.919582 0.907566 1 1 0.965628 1
1.12424 0.919488 0.907467 1 1 0.965635 1
1.12426 0.919395 0.907368 1 1 0.965642 1
1.12429 0.919302 0.90727 1 1 0.965649 1
1.12431 0.919208 0.907171 1 1 0.965655 1
1.12433 0.919115 0.907072 1 1 0.965662 1
1.12436 0.919021 0.906974 1 1 0.965669 1
1.12438 0.918928 0.906875 1 1 0.965676 1
1.1244 0.918834 0.906776 1 1 0.965683 1
1.12442 0.918741 0.906677 1 1 0.96569 1
1.12445 0.918647 0.906578 1 1 0.965697 1
1.12447 0.918553 0.906479 1 1 0.965704 1
1.12449 0.91846 0.90638 1 1 0.965711 1
1.12452 0.918366 0.906281 1 1 0.965718 1
1.12454 0.918272 0.906182 1 1 0.965725 1
1.12456 0.918178 0.906083 1 1 0.965732 1
1.12459 0.918084 0.905984 1 1 0.965739 1
1.12461 0.917991 0.905885 1 1 0.965746 1
1.12463 0.917897 0.905785 1 1 0.965753 1
1.12465 0.917803 0.905686 1 1 0.96576 1
1.12468 0.917708 0.905587 1 1 0.965767 1
1.1247 0.917614 0.905487 1 1 0.965774 1
1.12472 0.91752 0.905388 1 1 0.96578 1
1.12475 0.917426 0.905288 1 1 0.965787 1
1.12477 0.917332 0.905189 1 1 0.965794 1
1.12479 0.917237 0.905089 1 1 0.965801 1
1.12482 0.917143 0.90499 1 1 0.965808 1
1.12484 0.917049 0.90489 1 1 0.965815 1
1.12486 0.916954 0.904791 1 1 0.965822 1
1.12488 0.91686 0.904691 1 1 0.965829 1
1.12491 0.916765 0.904591 1 1 0.965836 1
1.12493 0.916671 0.904491 1 1 0.965843 1
1.12495 0.916576 0.904392 1 1 0.96585 1
1.12498 0.916482 0.904292 1 1 0.965857 1
1.125 0.916387 0.904192 1 1 0.965864 1
1.12502 0.916292 0.904092 1 1 0.965871 1
1.12504 0.916198 0.903992 1 1 0.965877 1
1.12507 0.916103 0.903892 1 1 0.965884 1
1.12509 0.916008 0.903792 1 1 0.965891 1
1.12511 0.915913 0.903692 1 1 0.965898 1
1.12514 0.915818 0.903592 1 1 0.965905 1
1.12516 0.915723 0.903492 1 1 0.965912 1
1.12518 0.915628 0.903391 1 1 0.965919 1
1.12521 0.915533 0.903291 1 1 0.965926 1
1.12523 0.915438 0.903191 1 1 0.965933 1
1.12525 0.915343 0.903091 1 1 0.96594 1
1.12527 0.915248 0.90299 1 1 0.965947 1
1.1253 0.915153 0.90289 1 1 0.965954 1
1.12532 0.915057 0.902789 1 1 0.965961 1
1.12534 0.914962 0.902689 1 1 0.965967 1
1.12537 0.914867 0.902588 1 1 0.965974 1
1.12539 0.914771 0.902488 1 1 0.965981 1
1.12541 0.914676 0.902387 1 1 0.965988 1
1.12544 0.91458 0.902287 1 1 0.965995 1
1.12546 0.914485 0.902186 1 1 0.966002 1
1.12548 0.914389 0.902085 1 1 0.966009 1
1.1255 0.914294 0.901984 1 1 0.966016 1
1.12553 0.914198 0.901884 1 1 0.966023 1
1.12555 0.914103 0.901783 1 1 0.96603 1
1.12557 0.914007 0.901682 1 1 0.966037 1
1.1256 0.913911 0.901581 1 1 0.966043 1
1.12562 0.913815 0.90148 1 1 0.96605 1
1.12564 0.913719 0.901379 1 1 0.966057 1
1.12566 0.913624 0.901278 1 1 0.966064 1
1.12569 0.913528 0.901177 1 1 0.966071 1
1.12571 0.913432 0.901076 1 1 0.966078 1
1.12573 0.913336 0.900975 1 1 0.966085 1
1.12576 0.91324 0.900873 1 1 0.966092 1
1.12578 0.913143 0.900772 1 1 0.966099 1
1.1258 0.913047 0.900671 1 1 0.966106 1
1.12583 0.912951 0.90057 1 1 0.966112 1
1.12585 0.912855 0.900468 1 1 0.966119 1
1.12587 0.912759 0.900367 1 1 0.966126 1
1.12589 0.912662 0.900266 1 1 0.966133 1
1.12592 0.912566 0.900164 1 1 0.96614 1
1.12594 0.91247 0.900063 1 1 0.966147 1
1.12596 0.912373 0.899961 1 1 0.966154 1
1.12599 0.912277 0.89986 1 1 0.966161 1
1.12601 0.91218 0.899758 1 1 0.966168 1
1.12603 0.912084 0.899656 1 1 0.966175 1
1.12605 0.911987 0.899555 1 1 0.966181 1
1.12608 0.911891 0.899453 1 1 0.966188 1
1.1261 0.911794 0.899351 1 1 0.966195 1
1.12612 0.911697 0.899249 1 1 0.966202 1
1.12615 0.9116 0.899147 1 1 0.966209 1
1.12617 0.911504 0.899046 1 1 0.966216 1
1.12619 0.911407 0.898944 1 1 0.966223 1
1.12622 0.91131 0.898842 1 1 0.96623 1
1.12624 0.911213 0.89874 1 1 0.966237 1
1.12626 0.911116 0.898638 1 1 0.966243 1
1.12628 0.911019 0.898536 1 1 0.96625 1
1.12631 0.910922 0.898433 1 1 0.966257 1
1.12633 0.910825 0.898331 1 1 0.966264 1
1.12635 0.910728 0.898229 1 1 0.966271 1
1.12638 0.910631 0.898127 1 1 0.966278 1
1.1264 0.910533 0.898025 1 1 0.966285 1
1.12642 0.910436 0.897922 1 1 0.966292 1
1.12645 0.910339 0.89782 1 1 0.966298 1
1.12647 0.910241 0.897718 1 1 0.966305 1
1.12649 0.910144 0.897615 1 1 0.966312 1
1.12651 0.910047 0.897513 1 1 0.966319 1
1.12654 0.909949 0.89741 1 1 0.966326 1
1.12656 0.909852 0.897308 1 1 0.966333 1
1.12658 0.909754 0.897205 1 1 0.96634 1
1.12661 0.909657 0.897102 1 1 0.966347 1
1.12663 0.909559 0.897 1 1 0.966353 1
1.12665 0.909461 0.896897 1 1 0.96636 1
1.12667 0.909364 0.896794 1 1 0.966367 1
1.1267 0.909266 0.896692 1 1 0.966374 1
1.12672 0.909168 0.896589 1 1 0.966381 1
1.12674 0.90907 0.896486 1 1 0.966388 1
1.12677 0.908972 0.896383 1 1 0.966395 1
1.12679 0.908875 0.89628 1 1 0.966402 1
1.12681 0.908777 0.896177 1 1 0.966408 1
1.12684 0.908679 0.896074 1 1 0.966415 1
1.12686 0.908581 0.895971 1 1 0.966422 1
1.12688 0.908483 0.895868 1 1 0.966429 1
1.1269 0.908384 0.895765 1 1 0.966436 1
1.12693 0.908286 0.895662 1 1 0.966443 1
1.12695 0.908188 0.895559 1 1 0.96645 1
1.12697 0.90809 0.895455 1 1 0.966456 1
1.127 0.907992 0.895352 1 1 0.966463 1
1.12702 0.907893 0.895249 1 1 0.96647 1
1.12704 0.907795 0.895146 1 1 0.966477 1
1.12707 0.907697 0.895042 1 1 0.966484 1
1.12709 0.907598 0.894939 1 1 0.966491 1
1.12711 0.9075 0.894835 1 1 0.966498 1
1.12713 0.907401 0.894732 1 1 0.966504 1
1.12716 0.907303 0.894628 1 1 0.966511 1
1.12718 0.907204 0.894525 1 1 0.966518 1
1.1272 0.907105 0.894421 1 1 0.966525 1
1.12723 0.907007 0.894318 1 1 0.966532 1
1.12725 0.906908 0.894214 1 1 0.966539 1
1.12727 0.906809 0.89411 1 1 0.966546 1
1.12729 0.90671 0.894006 1 1 0.966552 1
1.12732 0.906612 0.893903 1 1 0.966559 1
1.12734 0.906513 0.893799 1 1 0.966566 1
1.12736 0.906414 0.893695 1 1 0.966573 1
1.12739 0.906315 0.893591 1 1 0.96658 1
1.12741 0.906216 0.893487 1 1 0.966587 1
1.12743 0.906117 0.893383 1 1 0.966594 1
1.12746 0.906018 0.893279 1 1 0.9666 1
1.12748 0.905919 0.893175 1 1 0.966607 1
1.1275 0.905819 0.893071 1 1 0.966614 1
1.12752 0.90572 0.892967 1 1 0.966621 1
1.12755 0.905621 0.892863 1 1 0.966628 1
1.12757 0.905522 0.892759 1 1 0.966635 1
1.12759 0.905422 0.892654 1 1 0.966641 1
1.12762 0.905323 0.89255 1 1 0.966648 1
1.12764 0.905224 0.892446 1 1 0.966655 1
1.12766 0.905124 0.892341 1 1 0.966662 1
1.12769 0.905025 0.892237 1 1 0.966669 1
1.12771 0.904925 0.892133 1 1 0.966676 1
1.12773 0.904826 0.892028 1 1 0.966682 1
1.12775 0.904726 0.891924 1 1 0.966689 1
1.12778 0.904626 0.891819 1 1 0.966696 1
1.1278 0.904527 0.891715 1 1 0.966703 1
1.12782 0.904427 0.89161 1 1 0.96671 1
1.12785 0.904327 0.891505 1 1 0.966717 1
1.12787 0.904228 0.891401 1 1 0.966723 1
1.12789 0.904128 0.891296 1 1 0.96673 1
1.12791 0.904028 0.891191 1 1 0.966737 1
1.12794 0.903928 0.891086 1 1 0.966744 1
1.12796 0.903828 0.890982 1 1 0.966751 1
1.12798 0.903728 0.890877 1 1 0.966758 1
1.12801 0.903628 0.890772 1 1 0.966764 1
1.12803 0.903528 0.890667 1 1 0.966771 1
1.12805 0.903428 0.890562 1 1 0.966778 1
1.12808 0.903328 0.890457 1 1 0.966785 1
1.1281 0.903227 0.890352 1 1 0.966792 1
1.12812 0.903127 0.890247 1 1 0.966799 1
1.12814 0.903027 0.890142 1 1 0.966805 1
1.12817 0.902927 0.890036 1 1 0.966812 1
1.12819 0.902826 0.889931 1 1 0.966819 1
1.12821 0.902726 0.889826 1 1 0.966826 1
1.12824 0.902625 0.889721 1 1 0.966833 1
1.12826 0.902525 0.889615 1 1 0.966839 1
1.12828 0.902424 0.88951 1 1 0.966846 1
1.1283 0.902324 0.889405 1 1 0.966853 1
1.12833 0.902223 0.889299 1 1 0.96686 1
1.12835 0.902123 0.889194 1 1 0.966867 1
1.12837 0.902022 0.889088 1 1 0.966874 1
1.1284 0.901921 0.888983 1 1 0.96688 1
1.12842 0.901821 0.888877 1 1 0.966887 1
1.12844 0.90172 0.888772 1 1 0.966894 1
1.12847 0.901619 0.888666 1 1 0.966901 1
1.12849 0.901518 0.88856 1 1 0.966908 1
1.12851 0.901417 0.888455 1 1 0.966914 1
1.12853 0.901316 0.888349 1 1 0.966921 1
1.12856 0.901215 0.888243 1 1 0.966928 1
1.12858 0.901114 0.888137 1 1 0.966935 1
1.1286 0.901013 0.888032 1 1 0.966942 1
1.12863 0.900912 0.887926 1 1 0.966948 1
1.12865 0.900811 0.88782 1 1 0.966955 1
1.12867 0.90071 0.887714 1 1 0.966962 1
1.1287 0.900609 0.887608 1 1 0.966969 1
1.12872 0.900507 0.887502 1 1 0.966976 1
1.12874 0.900406 0.887396 1 1 0.966982 1
1.12876 0.900305 0.88729 1 1 0.966989 1
1.12879 0.900203 0.887183 1 1 0.966996 1
1.12881 0.900102 0.887077 1 1 0.967003 1
1.12883 0.900001 0.886971 1 1 0.96701 1
1.12886 0.899899 0.886865 1 1 0.967016 1
1.12888 0.899798 0.886759 1 1 0.967023 1
1.1289 0.899696 0.886652 1 1 0.96703 1
1.12892 0.899594 0.886546 1 1 0.967037 1
1.12895 0.899493 0.886439 1 1 0.967044 1
1.12897 0.899391 0.886333 1 1 0.96705 1
1.12899 0.899289 0.886227 1 1 0.967057 1
1.12902 0.899188 0.88612 1 1 0.967064 1
1.12904 0.899086 0.886014 1 1 0.967071 1
1.12906 0.898984 0.885907 1 1 0.967078 1
1.12909 0.898882 0.8858 1 1 0.967084 1
1.12911 0.89878 0.885694 1 1 0.967091 1
1.12913 0.898678 0.885587 1 1 0.967098 1
1.12915 0.898576 0.88548 1 1 0.967105 1
1.12918 0.898474 0.885374 1 1 0.967112 1
1.1292 0.898372 0.885267 1 1 0.967118 1
1.12922 0.89827 0.88516 1 1 0.967125 1
1.12925 0.898168 0.885053 1 1 0.967132 1
1.12927 0.898066 0.884946 1 1 0.967139 1
1.12929 0.897964 0.884839 1 1 0.967146 1
1.12932 0.897861 0.884732 1 1 0.967152 1
1.12934 0.897759 0.884625 1 1 0.967159 1
1.12936 0.897657 0.884518 1 1 0.967166 1
1.12938 0.897554 0.884411 1 1 0.967173 1
1.12941 0.897452 0.884304 1 1 0.967179 1
1.12943 0.89735 0.884197 1 1 0.967186 1
1.12945 0.897247 0.88409 1 1 0.967193 1
1.12948 0.897145 0.883983 1 1 0.9672 1
1.1295 0.897042 0.883875 1 1 0.967207 1
1.12952 0.896939 0.883768 1 1 0.967213 1
1.12954 0.896837 0.883661 1 1 0.96722 1
1.12957 0.896734 0.883553 1 1 0.967227 1
1.12959 0.896631 0.883446 1 1 0.967234 1
1.12961 0.896529 0.883339 1 1 0.96724 1
1.12964 0.896426 0.883231 1 1 0.967247 1
1.12966 0.896323 0.883124 1 1 0.967254 1
1.12968 0.89622 0.883016 1 1 0.967261 1
1.12971 0.896117 0.882909 1 1 0.967268 1
1.12973 0.896014 0.882801 1 1 0.967274 1
1.12975 0.895911 0.882693 1 1 0.967281 1
1.12977 0.895808 0.882586 1 1 0.967288 1
1.1298 0.895705 0.882478 1 1 0.967295 1
1.12982 0.895602 0.88237 1 1 0.967301 1
1.12984 0.895499 0.882262 1 1 0.967308 1
1.12987 0.895396 0.882155 1 1 0.967315 1
1.12989 0.895293 0.882047 1 1 0.967322 1
1.12991 0.89519 0.881939 1 1 0.967328 1
1.12994 0.895086 0.881831 1 1 0.967335 1
1.12996 0.894983 0.881723 1 1 0.967342 1
1.12998 0.89488 0.881615 1 1 0.967349 1
1.13 0.894776 0.881507 1 1 0.967355 1
1.13003 0.894673 0.881399 1 1 0.967362 1
1.13005 0.894569 0.881291 1 1 0.967369 1
1.13007 0.894466 0.881183 1 1 0.967376 1
1.1301 0.894362 0.881075 1 1 0.967383 1
1.13012 0.894259 0.880966 1 1 0.967389 1
1.13014 0.894155 0.880858 1 1 0.967396 1
1.13016 0.894051 0.88075 1 1 0.967403 1
1.13019 0.893948 0.880642 1 1 0.96741 1
1.13021 0.893844 0.880533 1 1 0.967416 1
1.13023 0.89374 0.880425 1 1 0.967423 1
1.13026 0.893636 0.880317 1 1 0.96743 1
1.13028 0.893533 0.880208 1 1 0.967437 1
1.1303 0.893429 0.8801 1 1 0.967443 1
1.13033 0.893325 0.879991 1 1 0.96745 1
1.13035 0.893221 0.879883 1 1 0.967457 1
1.13037 0.893117 0.879774 1 1 0.967464 1
1.13039 0.893013 0.879665 1 1 0.96747 1
1.13042 0.892909 0.879557 1 1 0.967477 1
1.13044 0.892805 0.879448 1 1 0.967484 1
1.13046 0.8927 0.879339 1 1 0.967491 1
1.13049 0.892596 0.879231 1 1 0.967497 1
1.13051 0.892492 0.879122 1 1 0.967504 1
1.13053 0.892388 0.879013 1 1 0.967511 1
1.13055 0.892284 0.878904 1 1 0.967518 1
1.13058 0.892179 0.878795 1 1 0.967524 1
1.1306 0.892075 0.878686 1 1 0.967531 1
1.13062 0.89197 0.878577 1 1 0.967538 1
1.13065 0.891866 0.878468 1 1 0.967544 1
1.13067 0.891762 0.878359 1 1 0.967551 1
1.13069 0.891657 0.87825 1 1 0.967558 1
1.13072 0.891553 0.878141 1 1 0.967565 1
1.13074 0.891448 0.878032 1 1 0.967571 1
1.13076 0.891343 0.877923 1 1 0.967578 1
1.13078 0.891239 0.877814 1 1 0.967585 1
1.13081 0.891134 0.877705 1 1 0.967592 1
1.13083 0.891029 0.877595 1 1 0.967598 1
1.13085 0.890924 0.877486 1 1 0.967605 1
1.13088 0.89082 0.877377 1 1 0.967612 1
1.1309 0.890715 0.877267 1 1 0.967619 1
1.13092 0.89061 0.877158 1 1 0.967625 1
1.13095 0.890505 0.877048 1 1 0.967632 1
1.13097 0.8904 0.876939 1 1 0.967639 1
1.13099 0.890295 0.87683 1 1 0.967645 1
1.13101 0.89019 0.87672 1 1 0.967652 1
1.13104 0.890085 0.87661 1 1 0.967659 1
1.13106 0.88998 0.876501 1 1 0.967666 1
1.13108 0.889875 0.876391 1 1 0.967672 1
1.13111 0.88977 0.876282 1 1 0.967679 1
1.13113 0.889664 0.876172 1 1 0.967686 1
1.13115 0.889559 0.876062 1 1 0.967693 1
1.13117 0.889454 0.875952 1 1 0.967699 1
1.1312 0.889349 0.875842 1 1 0.967706 1
1.13122 0.889243 0.875733 1 1 0.967713 1
1.13124 0.889138 0.875623 1 1 0.967719 1
1.13127 0.889032 0.875513 1 1 0.967726 1
1.13129 0.888927 0.875403 1 1 0.967733 1
1.13131 0.888821 0.875293 1 1 0.96774 1
1.13134 0.888716 0.875183 1 1 0.967746 1
1.13136 0.88861 0.875073 1 1 0.967753 1
1.13138 0.888505 0.874963 1 1 0.96776 1
1.1314 0.888399 0.874853 1 1 0.967766 1
1.13143 0.888293 0.874743 1 1 0.967773 1
1.13145 0.888188 0.874632 1 1 0.96778 1
1.13147 0.888082 0.874522 1 1 0.967787 1
1.1315 0.887976 0.874412 1 1 0.967793 1
1.13152 0.88787 0.874302 1 1 0.9678 1
1.13154 0.887764 0.874191 1 1 0.967807 1
1.13157 0.887658 0.874081 1 1 0.967813 1
1.13159 0.887553 0.873971 1 1 0.96782 1
1.13161 0.887447 0.87386 1 1 0.967827 1
1.13163 0.887341 0.87375 1 1 0.967834 1
1.13166 0.887235 0.873639 1 1 0.96784 1
1.13168 0.887128 0.873529 1 1 0.967847 1
1.1317 0.887022 0.873418 1 1 0.967854 1
1.13173 0.886916 0.873308 1 1 0.96786 1
1.13175 0.88681 0.873197 1 1 0.967867 1
1.13177 0.886704 0.873087 1 1 0.967874 1
1.13179 0.886598 0.872976 1 1 0.967881 1
1.13182 0.886491 0.872865 1 1 0.967887 1
1.13184 0.886385 0.872754 1 1 0.967894 1
1.13186 0.886279 0.872644 1 1 0.967901 1
1.13189 0.886172 0.872533 1 1 0.967907 1
1.13191 0.886066 0.872422 1 1 0.967914 1
1.13193 0.885959 0.872311 1 1 0.967921 1
1.13196 0.885853 0.8722 1 1 0.967927 1
1.13198 0.885746 0.872089 1 1 0.967934 1
1.132 0.88564 0.871978 1 1 0.967941 1
1.13202 0.885533 0.871867 1 1 0.967947 1
1.13205 0.885426 0.871756 1 1 0.967954 1
1.13207 0.88532 0.871645 1 1 0.967961 1
1.13209 0.885213 0.871534 1 1 0.967968 1
1.13212 0.885106 0.871423 1 1 0.967974 1
1.13214 0.884999 0.871312 1 1 0.967981 1
1.13216 0.884892 0.871201 1 1 0.967988 1
1.13219 0.884786 0.871089 1 1 0.967994 1
1.13221 0.884679 0.870978 1 1 0.968001 1
1.13223 0.884572 0.870867 1 1 0.968008 1
1.13225 0.884465 0.870755 1 1 0.968014 1
1.13228 0.884358 0.870644 1 1 0.968021 1
1.1323 0.884251 0.870533 1 1 0.968028 1
1.13232 0.884144 0.870421 1 1 0.968034 1
1.13235 0.884037 0.87031 1 1 0.968041 1
1.13237 0.883929 0.870198 1 1 0.968048 1
1.13239 0.883822 0.870087 1 1 0.968054 1
1.13241 0.883715 0.869975 1 1 0.968061 1
